seccode,market,jcn,name,pref,city,type,marketcap_m
7030,P,7110001022686,株式会社スプリックス,新潟県,長岡市,10,14177
7806,G,6180001051390,株式会社ＭＴＧ,愛知県,名古屋市,10,58422
4385,P,6010701027558,株式会社メルカリ,東京都,港区,10,526783
6699,P,4120001216273,ダイヤモンドエレクトリックホールディングス株式会社,大阪府,大阪市,9,7540
7031,G,4011101072956,株式会社インバウンドテック,東京都,新宿区,10,3022
9273,P,6020001109452,コーア商事ホールディングス株式会社,神奈川県,横浜市,13,28804
6579,G,9010001121488,ログリー株式会社,東京都,渋谷区,10,2343
4389,G,7010401042534,プロパティデータバンク株式会社,東京都,港区,10,10002
4395,G,1010901034136,株式会社アクリート,東京都,千代田区,10,7736
4387,G,4011001094365,株式会社ＺＵＵ,東京都,目黒区,10,2579
1446,S,6010001162361,株式会社キャンディル,東京都,新宿区,3,6097
7040,S,4021001065753,株式会社サン・ライフホールディング,神奈川県,平塚市,10,5736
9278,P,4021001065745,ブックオフグループホールディングス株式会社,神奈川県,相模原市,14,21225
4396,P,3220001003282,株式会社システムサポート,石川県,金沢市,10,20625
7327,P,3110001033555,株式会社第四北越フィナンシャルグループ,新潟県,新潟市,15,168611
4422,G,3010001125817,ＶＡＬＵＥＮＥＸ株式会社,東京都,文京区,10,3038
4393,G,1011101050080,株式会社バンク・オブ・イノベーション,東京都,新宿区,10,18614
5699,S,1140001038603,株式会社イボキン,兵庫県,たつの市,7,3804
5290,S,4010001195330,株式会社ベルテクスコーポレーション,東京都,千代田区,3,44241
4394,G,5010401077862,株式会社エクスモーション,東京都,品川区,10,2698
7033,P,9010401062357,株式会社マネジメントソリューションズ,東京都,港区,10,48197
7034,P,3010401075612,株式会社プロレド・パートナーズ,東京都,港区,10,4366
1447,G,6010001195295,ＩＴｂｏｏｋホールディングス株式会社,東京都,江東区,3,7705
3491,G,9011001093998,株式会社ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東京都,港区,17,43513
4397,G,1010001116826,株式会社チームスピリット,東京都,中央区,10,6809
7035,P,7011001102001,ａｎｄ　ｆａｃｔｏｒｙ株式会社,東京都,目黒区,10,3795
9275,S,6010001176345,株式会社ナルミヤ・インターナショナル,東京都,港区,14,11307
3495,S,2050001000950,香陵住販株式会社,茨城県,水戸市,17,3994
3494,S,5011101020237,株式会社マリオン,東京都,新宿区,17,2149
6233,S,7140001038325,ＫＬＡＳＳ株式会社,兵庫県,たつの市,8,2814
7037,P,2290001072306,株式会社テノ．ホールディングス,福岡県,福岡市,10,2257
7325,G,6010001065944,株式会社アイリックコーポレーション,東京都,文京区,16,6191
3496,G,9011001062508,株式会社アズーム,東京都,渋谷区,17,39295
4398,S,8011101038136,株式会社ブロードバンドセキュリティ,東京都,新宿区,10,6279
3498,G,3370103000741,霞ヶ関キャピタル株式会社,東京都,千代田区,17,65565
7038,P,1010001121867,フロンティア・マネジメント株式会社,東京都,港区,10,19020
7036,G,1011101066507,株式会社イーエムネットジャパン,東京都,新宿区,10,3124
4598,G,6480001006521,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ株式会社,徳島県,徳島市,5,10766
4420,P,9011201009845,イーソル株式会社,東京都,中野区,10,14593
3497,G,2120001096841,株式会社ＬｅＴｅｃｈ,大阪府,大阪市,17,3920
5571,S,3010001193533,エキサイトホールディングス株式会社,東京都,港区,10,4874
7039,G,2010901015622,ブリッジインターナショナル株式会社,東京都,世田谷区,10,6211
4421,S,3010401052264,株式会社ディ・アイ・システム,東京都,中野区,10,3089
9279,P,3012301007868,株式会社ギフトホールディングス,東京都,町田市,14,43499
7041,G,7011101067961,ＣＲＧホールディングス株式会社,東京都,新宿区,10,2698
7805,S,9340001008231,プリントネット株式会社,鹿児島県,鹿児島市,10,3544
7042,S,5010401081443,株式会社アクセスグループ・ホールディングス,東京都,港区,10,1197
5071,S,8120001041552,株式会社ヴィス,大阪府,大阪市,3,7406
7681,S,1120901010233,株式会社レオクラン,大阪府,摂津市,13,5490
7670,S,6120001049291,オーウエル株式会社,大阪府,大阪市,13,7760
7671,G,1120001095002,株式会社ＡｍｉｄＡホールディングス,大阪府,大阪市,14,3994
7044,P,6011001059993,株式会社ピアラ,東京都,渋谷区,10,2907
1450,S,7010401017288,田中建設工業株式会社,東京都,港区,3,9300
7046,G,2011001097163,ＴＤＳＥ株式会社,東京都,新宿区,10,4840
4424,G,4011001062405,株式会社Ａｍａｚｉａ,東京都,渋谷区,10,2904
7043,G,6010001145804,アルー株式会社,東京都,千代田区,10,1699
7677,S,9010001059407,株式会社ヤシマキザイ,東京都,中央区,13,5844
4425,G,9010001164256,Ｋｕｄａｎ株式会社,東京都,渋谷区,10,13154
7048,G,2011101049188,ベルトラ株式会社,東京都,中央区,10,15335
4428,G,2120001132027,株式会社シノプス,大阪府,大阪市,10,6224
4445,G,9010001086161,リビン・テクノロジーズ株式会社,東京都,中央区,10,3124
6232,G,9040001083503,株式会社ＡＣＳＬ,東京都,江戸川区,8,14557
2970,S,7330001008449,株式会社グッドライフカンパニー,福岡県,福岡市,17,6586
7047,G,8011001069074,ポート株式会社,東京都,新宿区,10,27780
4433,P,6013301043545,株式会社ヒト・コミュニケーションズ・ホールディングス,東京都,豊島区,10,22392
4427,G,6010401117444,株式会社ＥｄｕＬａｂ,東京都,渋谷区,10,3304
4479,G,5011001094810,株式会社マクアケ,東京都,渋谷区,10,8871
4437,G,9010001174040,ｇｏｏｄｄａｙｓホールディングス株式会社,東京都,千代田区,10,3549
4429,G,1010001124218,リックソフト株式会社,東京都,千代田区,10,7089
7049,G,7011001104435,株式会社識学,東京都,品川区,10,5244
4431,G,3120002064771,株式会社スマレジ,大阪府,大阪市,10,63035
7673,S,6500001002468,ダイコー通産株式会社,愛媛県,松山市,13,5903
7050,G,4011001031764,株式会社フロンティアインターナショナル,東京都,渋谷区,10,7751
4430,S,1180001031538,東海ソフト株式会社,愛知県,名古屋市,10,5491
1451,S,7140001034712,株式会社ＫＨＣ,兵庫県,明石市,3,2884
7059,P,7180001059094,株式会社コプロ・ホールディングス,愛知県,名古屋市,10,24820
7678,S,9180001066601,株式会社あさくま,愛知県,日進市,14,9584
2975,P,4010401060489,スター・マイカ・ホールディングス株式会社,東京都,港区,17,20570
4435,G,6011201014757,株式会社カオナビ,東京都,渋谷区,10,25971
7057,S,6200001017075,株式会社エヌ・シー・エヌ,東京都,千代田区,10,2992
7060,P,2011001061870,ギークス株式会社,東京都,渋谷区,10,6658
4438,G,9011001070865,株式会社Ｗｅｌｂｙ,東京都,中央区,10,3180
7058,S,8010001088704,共栄セキュリティーサービス株式会社,東京都,千代田区,10,4376
7062,G,4090001004657,株式会社フレアス,山梨県,昭和町,10,2195
4439,P,2190001015679,株式会社東名,三重県,四日市市,10,13100
7061,G,5010001180645,日本ホスピスホールディングス株式会社,東京都,千代田区,10,18897
4440,S,9180001045035,株式会社ヴィッツ,愛知県,名古屋市,10,3934
7674,G,9012401017051,株式会社ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,東京都,新宿区,14,7977
7063,G,8010001148284,株式会社Ｂｉｒｄｍａｎ,東京都,渋谷区,10,4003
4436,G,4010401098942,株式会社ミンカブ・ジ・インフォノイド,東京都,港区,10,19563
7804,S,7120001046701,株式会社ビーアンドピー,大阪府,大阪市,10,2778
4441,P,9180001066502,トビラシステムズ株式会社,愛知県,名古屋市,10,8908
7676,G,4180001057902,株式会社グッドスピード,愛知県,名古屋市,14,2838
7345,G,3020001046095,株式会社アイ・パートナーズフィナンシャル,神奈川県,横浜市,16,1505
4446,P,6010701028399,株式会社Ｌｉｎｋ－Ｕ,東京都,千代田区,10,10615
7064,G,4011601015654,株式会社ハウテレビジョン,東京都,港区,10,4670
4442,G,1120001107293,バルテス・ホールディングス株式会社,大阪府,大阪市,10,17267
7679,P,5400001014747,株式会社薬王堂ホールディングス,岩手県,矢巾町,14,52805
7066,G,8180001056958,株式会社ピアズ,東京都,港区,10,6144
4443,P,4010001120965,Ｓａｎｓａｎ株式会社,東京都,渋谷区,10,172855
4931,P,5290001023017,新日本製薬株式会社,福岡県,福岡市,4,34203
4165,G,7010401096035,株式会社プレイド,東京都,中央区,10,27580
4444,G,2010001142978,株式会社インフォネット,東京都,千代田区,10,2594
7067,G,2011001038472,ブランディングテクノロジー株式会社,東京都,渋谷区,10,1673
7378,G,9011101076787,株式会社アシロ,東京都,新宿区,10,5476
7068,G,7010001098357,フィードフォースグループ株式会社,東京都,港区,10,20275
4599,G,6120901018131,株式会社ステムリム,大阪府,茨木市,5,42959
7803,G,8011201012032,株式会社ブシロード,東京都,中野区,10,36724
2978,G,3011001070524,株式会社ツクルバ,東京都,目黒区,17,9284
7069,G,2011001046938,株式会社サイバー・バズ,東京都,渋谷区,10,5726
4449,P,4011001073617,株式会社ギフティ,東京都,品川区,10,41191
6597,G,4010401096252,ＨＰＣシステムズ株式会社,東京都,港区,9,7715
7685,G,4010001074187,株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東京都,新宿区,13,45428
4476,G,4010401117090,ＡＩ　ＣＲＯＳＳ株式会社,東京都,港区,10,4871
4448,G,9120901014004,Ｃｈａｔｗｏｒｋ株式会社,東京都,港区,10,33545
7682,S,5180001009159,株式会社浜木綿,愛知県,名古屋市,14,6961
4691,S,3180001042070,ワシントンホテル株式会社,愛知県,名古屋市,10,10223
4450,G,6010001106038,株式会社パワーソリューションズ,東京都,千代田区,10,3413
7081,S,3010401025419,コーユーレンティア株式会社,東京都,港区,10,10597
7071,P,1010001178809,株式会社アンビスホールディングス,東京都,中央区,10,279395
2983,G,8180001060415,株式会社アールプランナー,愛知県,名古屋市,17,3986
4475,G,2011001034562,ＨＥＮＮＧＥ株式会社,東京都,渋谷区,10,37473
2980,P,1010001160048,ＳＲＥホールディングス株式会社,東京都,港区,17,39995
7072,G,4010001154311,株式会社インティメート・マージャー,東京都,港区,10,3651
4477,G,7010401103229,ＢＡＳＥ株式会社,東京都,港区,10,32932
4481,P,9010001063813,ベース株式会社,東京都,千代田区,10,79369
4880,G,3010401121829,セルソース株式会社,東京都,渋谷区,5,35819
7683,G,2011001053257,株式会社ダブルエー,東京都,渋谷区,14,22511
7073,G,1010001066022,株式会社ジェイック,東京都,千代田区,10,1959
4251,P,1120001051649,恵和株式会社,東京都,中央区,4,26516
2999,S,5080001004715,ホームポジション株式会社,静岡県,静岡市,17,2216
7074,G,6010001115154,株式会社トゥエンティーフォーセブン,東京都,港区,10,1277
7083,G,4010001139584,ＡＨＣグループ株式会社,東京都,千代田区,10,1281
4490,G,5010001145747,株式会社ビザスク,東京都,目黒区,10,9740
4482,G,5011001056678,株式会社ウィルズ,東京都,港区,10,12527
4484,G,6021001024617,ランサーズ株式会社,東京都,渋谷区,10,3774
7077,G,6011001094074,株式会社ＡＬｉＮＫインターネット,東京都,豊島区,10,2182
7082,G,3011001068337,株式会社ジモティー,東京都,品川区,10,10116
3449,S,3010501032975,株式会社テクノフレックス,東京都,台東区,3,23261
2981,G,3010901014739,株式会社ランディックス,東京都,世田谷区,17,9713
4486,G,4011101061083,ユナイトアンドグロウ株式会社,東京都,千代田区,10,3970
4483,P,6010403010531,株式会社ＪＭＤＣ,東京都,港区,10,325594
7092,P,8030001054043,株式会社Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,東京都,新宿区,10,23555
7080,G,2011001063479,株式会社スポーツフィールド,東京都,新宿区,10,4843
4478,G,7010401100770,フリー株式会社,東京都,品川区,10,187870
4487,G,9011301020099,株式会社スペースマーケット,東京都,渋谷区,10,3911
4485,G,5011001090314,株式会社ＪＴＯＷＥＲ,東京都,港区,10,134281
7686,S,2011501000964,株式会社カクヤスグループ,東京都,北区,13,20348
7079,G,9010001139654,ＷＤＢココ株式会社,東京都,中央区,10,13877
2982,P,1010001208771,株式会社ＡＤワークスグループ,東京都,千代田区,17,12372
7078,G,3010401068418,ＩＮＣＬＵＳＩＶＥ株式会社,東京都,港区,10,9712
4488,G,6011001106762,ＡＩ　ｉｎｓｉｄｅ株式会社,東京都,渋谷区,10,20359
4493,G,9011001066277,株式会社サイバーセキュリティクラウド,東京都,品川区,10,20509
6231,S,9120001077892,木村工機株式会社,大阪府,大阪市,8,12528
4491,S,8120001028938,コンピューターマネージメント株式会社,大阪府,大阪市,10,3035
7087,S,3120001157048,株式会社ウイルテック,大阪府,大阪市,10,5679
4489,G,9010001183108,株式会社ペイロール,東京都,江東区,10,19904
7089,G,1011201019356,フォースタートアップス株式会社,東京都,港区,10,7396
7088,P,3010401025641,株式会社フォーラムエンジニアリング,東京都,港区,10,35844
7085,P,5070001005771,株式会社カーブスホールディングス,東京都,港区,10,61195
7084,G,3010701035613,株式会社Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,東京都,品川区,10,3046
7687,G,7011501018184,株式会社ミクリード,東京都,中央区,13,3526
9326,G,7122001008714,株式会社関通,兵庫県,尼崎市,12,5824
7086,G,2010401131878,株式会社きずなホールディングス,東京都,港区,10,11428
4888,G,5120001124194,ステラファーマ株式会社,大阪府,大阪市,5,9368
5368,S,1120001040610,日本インシュレーション株式会社,大阪府,大阪市,3,7941
4492,S,7011101011259,株式会社ゼネテック,東京都,新宿区,10,4105
7091,G,4430001059195,株式会社リビングプラットフォーム,北海道,札幌市,10,5391
4882,G,1013201011111,株式会社ペルセウスプロテオミクス,東京都,中央区,5,5386
7093,G,1010701029988,アディッシュ株式会社,東京都,品川区,10,1660
4498,G,3010401064771,サイバートラスト株式会社,東京都,港区,10,15479
4883,G,1010001172984,株式会社モダリス,東京都,中央区,5,4073
7095,G,7011001107074,株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,東京都,渋谷区,10,53716
5070,G,1011001067646,株式会社ドラフト,東京都,港区,3,5352
6613,G,8020001085428,株式会社ＱＤレーザ,神奈川県,川崎市,9,24926
4494,S,6010001170604,バリオセキュア株式会社,東京都,千代田区,10,3301
7689,G,9011001050405,株式会社コパ・コーポレーション,東京都,渋谷区,13,1722
6599,S,4010101000605,エブレン株式会社,東京都,八王子市,9,3479
7317,G,3210001009917,株式会社松屋アールアンドディ,福井県,大野市,6,12829
7094,G,5011001072766,株式会社ＮｅｘＴｏｎｅ,東京都,渋谷区,10,14541
7096,G,8010401038548,株式会社ステムセル研究所,東京都,港区,10,22399
4932,S,4011201014503,株式会社アルマード,東京都,中央区,4,13221
4495,G,6290001042164,株式会社アイキューブドシステムズ,福岡県,福岡市,10,8025
6230,S,1120001012428,ＳＡＮＥＩ株式会社,大阪府,大阪市,8,7554
4496,G,7010001101896,株式会社コマースＯｎｅホールディングス,東京都,千代田区,10,5206
2984,S,6170001003368,ヤマイチ・ユニハイムエステート株式会社,和歌山県,和歌山市,17,6710
7367,S,8011001112552,株式会社セルム,東京都,渋谷区,10,10446
7097,G,6010001185437,株式会社さくらさくプラス,東京都,千代田区,10,3394
2991,S,9013301017315,株式会社ランドネット,東京都,豊島区,17,6309
2986,G,1010401153766,株式会社ＬＡホールディングス,東京都,港区,17,26947
4499,S,5010401084611,株式会社Ｓｐｅｅｅ,東京都,港区,10,25171
4051,G,5011001064508,ＧＭＯフィナンシャルゲート株式会社,東京都,渋谷区,10,84299
4052,G,6030001049697,フィーチャ株式会社,東京都,豊島区,10,5382
4057,G,9011601012325,株式会社インターファクトリー,東京都,千代田区,10,2409
7695,G,2011001073362,株式会社交換できるくん,東京都,渋谷区,14,6227
7352,G,2011001096974,株式会社ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東京都,渋谷区,10,40503
7351,G,6010501033839,株式会社グッドパッチ,東京都,渋谷区,10,5637
7353,G,2011001066077,ＫＩＹＯラーニング株式会社,東京都,千代田区,10,7041
4886,P,8010401159328,あすか製薬ホールディングス株式会社,東京都,港区,5,55014
7337,P,6240001056714,株式会社ひろぎんホールディングス,広島県,広島市,15,284570
4054,G,8350001008198,日本情報クリエイト株式会社,宮崎県,都城市,10,12203
7338,S,8010001212692,インヴァスト株式会社,東京都,中央区,16,4607
4055,G,6020001118494,ティアンドエス株式会社,神奈川県,横浜市,10,15442
4053,P,4010601044077,株式会社Ｓｕｎ　Ａｓｔｅｒｉｓｋ,東京都,千代田区,10,51642
4056,G,5010001189158,ニューラルグループ株式会社,東京都,千代田区,10,16223
7358,P,7011001113089,株式会社ポピンズ,東京都,渋谷区,10,12538
4058,G,1010001134431,トヨクモ株式会社,東京都,品川区,10,16362
4933,P,6140001082869,株式会社Ｉ－ｎｅ,大阪府,大阪市,4,51475
4060,G,2011001069625,ｒａｋｕｍｏ株式会社,東京都,千代田区,10,6700
7354,P,7010001185502,株式会社ダイレクトマーケティングミックス,大阪府,大阪市,10,21228
7692,S,4120001102102,株式会社アースインフィニティ,大阪府,大阪市,14,9912
4011,G,4011101040211,株式会社ヘッドウォータース,東京都,新宿区,10,12015
4059,S,7011001055793,株式会社まぐまぐ,東京都,品川区,10,1379
2987,G,5011101067559,株式会社タスキ,東京都,港区,17,19849
2932,S,8010401135262,株式会社ＳＴＩフードホールディングス,東京都,港区,1,24387
4012,S,6010401035266,株式会社アクシス,東京都,港区,10,5815
4013,G,5180001039651,勤次郎株式会社,東京都,千代田区,10,11795
4014,G,7010401079733,株式会社カラダノート,東京都,港区,10,3640
7356,G,7010401090888,Ｒｅｔｔｙ株式会社,東京都,港区,10,2848
4172,S,2260001004724,東和ハイシステム株式会社,岡山県,岡山市,10,3788
4934,G,2010401085273,プレミアアンチエイジング株式会社,東京都,港区,4,8755
4015,G,7010401068488,アララ株式会社,東京都,港区,10,6045
4016,S,8040001042344,ＭＩＴホールディングス株式会社,千葉県,千葉市,10,1447
7357,S,4010401094677,株式会社ジオコード,東京都,新宿区,10,1728
4167,G,8010401088972,株式会社ココペリ,東京都,千代田区,10,3056
6612,G,1012701010928,バルミューダ株式会社,東京都,武蔵野市,9,15178
6229,S,5160001009813,株式会社オーケーエム,滋賀県,日野町,8,6040
4017,G,6011001059861,株式会社クリーマ,東京都,渋谷区,10,2006
1786,P,7010601040057,オリエンタル白石株式会社,東京都,江東区,3,45113
4168,G,6010401104203,株式会社ヤプリ,東京都,港区,10,14128
4020,G,7010401054521,ビートレンド株式会社,東京都,千代田区,10,1810
4170,G,2010401130731,株式会社Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,東京都,港区,10,4688
7694,G,4010401074282,株式会社いつも,東京都,千代田区,14,5731
4884,G,7120901027189,クリングルファーマ株式会社,大阪府,茨木市,5,3877
4169,G,6010601047805,ＥＮＥＣＨＡＮＧＥ株式会社,東京都,中央区,10,30814
7360,G,3120001128528,株式会社オンデック,大阪府,大阪市,10,2445
4935,S,4011001034965,株式会社リベルタ,東京都,渋谷区,4,2339
7366,P,4011001133197,株式会社ＬＩＴＡＬＩＣＯ,東京都,目黒区,10,75246
9145,S,8220001007865,株式会社ビーイングホールディングス,石川県,金沢市,12,17203
7342,G,3010001167611,ウェルスナビ株式会社,東京都,渋谷区,16,61456
4019,G,7180001121985,株式会社スタメン,愛知県,名古屋市,10,6496
4171,S,4020001065144,株式会社グローバルインフォメーション,神奈川県,川崎市,10,4445
7359,G,6011001105525,株式会社東京通信グループ,東京都,港区,10,8167
4166,G,9010001137889,かっこ株式会社,東京都,港区,10,2255
4887,P,8120001236516,サワイグループホールディングス株式会社,大阪府,大阪市,5,211220
4174,S,4011001065192,株式会社アピリッツ,東京都,渋谷区,10,4270
9248,P,7010001221554,人・夢・技術グループ株式会社,東京都,中央区,10,15885
4193,S,7180001049855,株式会社ファブリカコミュニケーションズ,愛知県,名古屋市,10,11178
4936,P,6011101061957,株式会社アクシージア,東京都,新宿区,4,25548
4175,G,7010401110126,株式会社ｃｏｌｙ,東京都,港区,10,5574
4173,G,2010001135511,株式会社ＷＡＣＵＬ,東京都,千代田区,10,4490
4177,G,2140001087145,株式会社ｉ－ｐｌｕｇ,大阪府,大阪市,10,5460
4885,S,3290001054096,室町ケミカル株式会社,福岡県,大牟田市,5,2990
4176,G,9010701026061,株式会社ココナラ,東京都,渋谷区,10,9250
7362,G,6130001044812,株式会社Ｔ．Ｓ．Ｉ,京都府,京都市,10,1751
4178,G,5010601039720,株式会社Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,東京都,渋谷区,10,2913
7374,G,6010001162295,株式会社コンフィデンス・インターワークス,東京都,新宿区,10,9953
6614,S,3230001007092,株式会社シキノハイテック,富山県,魚津市,9,10180
4180,P,4010403018510,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,東京都,港区,10,154489
9346,G,9020001094849,株式会社ココルポート,神奈川県,川崎市,10,7979
4179,G,6010001146785,株式会社ジーネクスト,東京都,千代田区,10,1281
9327,S,7010001126191,株式会社イー・ロジット,東京都,千代田区,12,2453
7343,G,6011001066916,ブロードマインド株式会社,東京都,渋谷区,16,5662
4192,G,5013301026121,スパイダープラス株式会社,東京都,港区,10,20533
5074,P,7120001138936,テスホールディングス株式会社,大阪府,大阪市,3,33185
7361,G,8010001178760,株式会社ヒューマンクリエイションホールディングス,東京都,千代田区,10,4589
7363,G,5010401065685,株式会社ベビーカレンダー,東京都,渋谷区,10,1456
6521,G,9090001011376,株式会社オキサイド,山梨県,北杜市,9,23110
7698,S,5020001000471,株式会社アイスコ,神奈川県,横浜市,13,3319
4072,P,9200001038853,株式会社電算システムホールディングス,岐阜県,岐阜市,10,29875
7368,S,7180001040070,表示灯株式会社,愛知県,名古屋市,10,6608
2933,P,4010001041880,株式会社紀文食品,東京都,中央区,1,26414
7375,G,8010001219556,株式会社リファインバースグループ,東京都,千代田区,10,4640
4194,G,6011001132222,ビジョナル株式会社,東京都,渋谷区,10,312221
7347,P,8010001219432,株式会社マーキュリアホールディングス,東京都,千代田区,16,16048
4196,S,4011001046358,株式会社ネオマーケティング,東京都,渋谷区,10,3083
7377,S,8010001219795,ＤＮホールディングス株式会社,東京都,千代田区,10,12420
6228,S,1260001018766,株式会社ジェイ・イー・ティ,岡山県,里庄町,8,16838
7369,G,6200001033709,株式会社メイホーホールディングス,岐阜県,岐阜市,10,4512
7791,S,7240001007740,ドリームベッド株式会社,広島県,広島市,10,3086
7372,G,2010001180292,株式会社デコルテ・ホールディングス,兵庫県,芦屋市,10,3844
4071,P,9010401068115,株式会社プラスアルファ・コンサルティング,東京都,港区,10,115510
4198,S,3013301014169,株式会社テンダ,東京都,豊島区,10,4347
7370,G,4120001145497,株式会社Ｅｎｊｉｎ,東京都,中央区,10,7632
7373,G,6013301031269,株式会社アイドマ・ホールディングス,東京都,豊島区,10,31473
4069,G,3010001132912,株式会社ＢｌｕｅＭｅｍｅ,東京都,千代田区,10,6157
7376,G,4120001181633,ＢＣＣ株式会社,大阪府,大阪市,10,2216
7318,G,8180001058335,セレンディップ・ホールディングス株式会社,愛知県,名古屋市,6,6044
7126,S,8120001084238,グローバルスタイル株式会社,大阪府,大阪市,14,5499
4068,G,7010701017054,ベイシス株式会社,東京都,港区,10,3078
4200,S,5010601050033,株式会社ＨＣＳホールディングス,東京都,江東区,10,5029
4199,G,3180001106874,ワンダープラネット株式会社,愛知県,名古屋市,10,2821
4073,G,5040001046876,株式会社ジィ・シィ企画,千葉県,佐倉市,10,1259
7792,G,8120001073372,株式会社コラントッテ,大阪府,大阪市,10,8270
4937,G,9010901023800,株式会社Ｗａｑｏｏ,東京都,世田谷区,4,6863
5759,G,3010001176546,日本電解株式会社,茨城県,筑西市,7,13430
7381,P,5220001024450,株式会社北國フィナンシャルホールディングス,石川県,金沢市,15,114195
7380,P,7200001039259,株式会社十六フィナンシャルグループ,岐阜県,岐阜市,15,143543
9147,P,5010001223668,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,東京都,千代田区,12,678045
7128,P,9120001240871,フルサト・マルカホールディングス株式会社,大阪府,大阪市,13,69103
4074,G,4010401134301,株式会社ラキール,東京都,港区,10,12613
9240,G,4010401054152,株式会社デリバリーコンサルティング,東京都,港区,10,1971
7129,S,3011101096519,ミアヘルサホールディングス株式会社,東京都,新宿区,14,2507
4075,G,3010601036265,ブレインズテクノロジー株式会社,東京都,港区,10,3966
5076,P,3010001221541,インフロニア・ホールディングス株式会社,東京都,千代田区,3,409657
7350,P,2360001029471,株式会社おきなわフィナンシャルグループ,沖縄県,那覇市,15,55631
7379,G,4011001098218,株式会社サーキュレーション,東京都,渋谷区,10,7007
4376,G,5010401163051,株式会社くふうカンパニー,東京都,港区,10,18657
6227,S,6050001041264,ＡＩメカテック株式会社,茨城県,龍ケ崎市,8,22267
9247,P,2010001221609,ＴＲＥホールディングス株式会社,東京都,千代田区,10,60871
7130,P,9290001094921,ヤマエグループホールディングス株式会社,福岡県,福岡市,13,83733
7127,S,4040001120442,株式会社一家ホールディングス,千葉県,市川市,14,4682
4360,S,9010001221577,株式会社マナック・ケミカル・パートナーズ,東京都,中央区,4,5184
4370,G,6010401095847,モビルス株式会社,東京都,港区,10,2491
9241,G,7040001019632,株式会社フューチャーリンクネットワーク,千葉県,船橋市,10,1116
4889,G,1012301007259,株式会社レナサイエンス,東京都,中央区,5,5898
4076,G,9011001034011,株式会社シイエヌエス,東京都,渋谷区,10,4853
4264,G,5011101040334,株式会社セキュア,東京都,新宿区,10,8123
6522,G,3120001164267,株式会社アスタリスク,大阪府,大阪市,9,4706
9245,G,1010901024558,株式会社リベロ,東京都,港区,10,5506
9242,G,2290001005793,メディア総研株式会社,福岡県,福岡市,10,1949
9246,G,8010401122459,株式会社プロジェクトカンパニー,東京都,港区,10,17267
4371,G,4010001127738,株式会社コアコンセプト・テクノロジー,東京都,豊島区,10,49259
4374,G,7011001051017,株式会社ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,東京都,渋谷区,10,8821
4372,G,3011001034545,ユミルリンク株式会社,東京都,渋谷区,10,4765
4373,P,5010401128558,シンプレクス・ホールディングス株式会社,東京都,港区,10,137185
4270,G,4010001173996,株式会社ＢｅｅＸ,東京都,中央区,10,7519
4377,G,8011001106991,株式会社ワンキャリア,東京都,渋谷区,10,19835
4375,G,7010701030065,セーフィー株式会社,東京都,品川区,10,45092
4890,G,5010401099989,株式会社坪田ラボ,東京都,新宿区,5,12038
9244,G,8011301019084,株式会社デジタリフト,東京都,港区,10,1509
9249,S,8180001084777,日本エコシステム株式会社,愛知県,一宮市,10,4545
7135,P,4180001149377,ジャパンクラフトホールディングス株式会社,愛知県,名古屋市,14,5582
6523,P,6010001155349,ＰＨＣホールディングス株式会社,東京都,港区,9,182605
9250,G,3010001097899,株式会社ＧＲＣＳ,東京都,千代田区,10,2342
4378,G,9011101069568,株式会社ＣＩＮＣ,東京都,港区,10,2435
2961,S,8010801009041,日本調理機株式会社,東京都,大田区,3,3293
9253,G,1010001096077,スローガン株式会社,東京都,港区,10,1782
9251,G,8010401136855,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,東京都,新宿区,10,15144
4379,G,4010701029878,株式会社Ｐｈｏｔｏｓｙｎｔｈ,東京都,港区,10,9455
4891,G,5013401006469,株式会社ティムス,東京都,府中市,5,10356
7131,S,2012701007849,のむら産業株式会社,東京都,東久留米市,13,2338
4412,G,3010001129272,株式会社サイエンスアーツ,東京都,新宿区,10,3882
9252,G,2010001147267,株式会社ラストワンマイル,東京都,豊島区,10,8147
4255,G,4010701028921,ＴＨＥＣＯＯ株式会社,東京都,渋谷区,10,1199
4415,G,5120001103719,株式会社ブロードエンタープライズ,大阪府,大阪市,10,5257
4414,G,6011001045498,株式会社フレクト,東京都,港区,10,11508
4261,G,2010901030183,アジアクエスト株式会社,東京都,千代田区,10,2606
4413,G,4010401098975,株式会社ボードルア,東京都,港区,10,44985
